id,service,amount
31,Eda,1467
31,Market,-2182
31,Taxi,58
31,Drive,1303
31,Lavka,373
31,Taxi,-955
31,Market,20
31,Drive,2772
31,Drive,400
31,Eda,6260
31,Market,476
31,Market,1120
31,Drive,261
31,Taxi,160
31,Eda,289
31,Drive,345
31,Lavka,-52
31,Taxi,492
31,Lavka,86
31,Market,-394
31,Drive,462
31,Eda,1800
31,Drive,4263
31,Drive,-2005
31,Eda,631
31,Lavka,-758
31,Eda,-435
31,Market,1118
31,Taxi,324
31,Eda,929
31,Drive,-130
31,Drive,1991
31,Lavka,364
31,Market,839
31,Market,-789
31,Market,-1286
31,Drive,-796
31,Market,1041
31,Taxi,2077
31,Taxi,-1315
31,Eda,-94
32,Market,3672
32,Lavka,-36
32,Market,536
32,Lavka,715
32,Market,1274
32,Market,-137
32,Eda,1120
32,Taxi,1764
32,Lavka,110
32,Eda,-600
32,Drive,-530
32,Drive,118
32,Drive,1367
32,Lavka,479
32,Drive,2144
32,Lavka,-35
32,Taxi,1837
32,Eda,678
32,Taxi,616
32,Taxi,-260
32,Drive,85
32,Drive,-714
32,Taxi,2899
32,Lavka,-65
32,Market,585
32,Taxi,947
32,Lavka,151
32,Market,2274
32,Eda,-56
32,Market,1859
32,Market,1704
32,Eda,-658
32,Lavka,806
32,Taxi,-109
32,Eda,-774
32,Market,911
32,Lavka,435
32,Market,-144
32,Taxi,851
32,Eda,1209
32,Lavka,-634
32,Taxi,-2061
32,Drive,1984
32,Lavka,1545
32,Market,2376
33,Drive,2758
33,Lavka,-2
33,Lavka,-371
33,Market,-550
33,Eda,-462
33,Lavka,-1030
33,Lavka,496
33,Taxi,1212
33,Lavka,-419
33,Market,2037
33,Taxi,-459
33,Taxi,1612
33,Market,-4417
33,Lavka,184
33,Market,-143
33,Lavka,1333
33,Lavka,-1513
33,Eda,-17
33,Drive,-249
33,Eda,727
33,Eda,270
33,Lavka,-241
33,Drive,-756
33,Market,1284
33,Taxi,197
33,Market,152
33,Market,-772
33,Taxi,-242
33,Drive,2443
33,Lavka,127
33,Market,-401
33,Eda,-660
33,Market,1091
33,Drive,-545
33,Eda,-1004
33,Lavka,-970
33,Drive,16
33,Eda,-698
33,Taxi,157
33,Taxi,164
33,Lavka,-339
33,Taxi,1626
33,Lavka,1407
33,Market,-474
33,Eda,2591
33,Market,-286
33,Taxi,80
33,Market,-157
33,Drive,1009
33,Lavka,-1751
33,Taxi,293
33,Eda,-1860
33,Lavka,395
33,Drive,-19
33,Market,344
33,Eda,-1204
33,Taxi,-254
33,Taxi,-141
33,Taxi,-1599
33,Taxi,248
33,Lavka,211
33,Eda,-261
33,Drive,-198
33,Lavka,441
33,Lavka,318
33,Drive,2031
33,Lavka,849
33,Lavka,525
33,Market,857
33,Lavka,-1016
33,Eda,-918
33,Eda,-3087
33,Drive,13
33,Eda,-13
33,Lavka,864
33,Lavka,3142
33,Taxi,-1410
33,Drive,3
33,Eda,-2599
33,Eda,329
33,Eda,-329
33,Drive,239
33,Eda,-239
33,Taxi,1539
33,Lavka,-1369
33,Taxi,202
33,Market,948
33,Drive,-732
33,Lavka,-588
33,Lavka,941
34,Eda,500
34,Taxi,-500
34,Taxi,132
34,Market,-132
34,Drive,79
34,Market,184
34,Eda,2794
34,Lavka,206
34,Taxi,-3263
34,Eda,1758
34,Eda,-34
34,Market,899
34,Lavka,671
34,Drive,-395
34,Lavka,516
34,Taxi,-469
34,Drive,700
34,Lavka,-1809
34,Drive,-1344
34,Lavka,2748
34,Lavka,-548
34,Lavka,1209
34,Taxi,-979
34,Taxi,1266
34,Eda,1385
34,Eda,640
34,Lavka,-297
34,Market,-13
34,Drive,20
34,Drive,-357
34,Market,248
34,Eda,56
34,Market,665
34,Taxi,-770
34,Drive,350
34,Lavka,832
34,Taxi,-457
34,Taxi,923
34,Market,-1466
34,Taxi,4538
34,Market,1215
34,Taxi,652
34,Market,-843
34,Taxi,260
34,Market,264
34,Lavka,-95
34,Lavka,-158
34,Market,-2520
34,Drive,-53
34,Lavka,3739
34,Drive,655
34,Taxi,208
34,Eda,-229
34,Drive,363
34,Eda,-347
34,Drive,-3420
34,Market,544
34,Market,314
34,Drive,2618
34,Taxi,-183
34,Eda,247
34,Drive,1879
34,Market,-3453
34,Taxi,-1185
34,Taxi,1039
34,Eda,-2377
34,Taxi,-639
34,Drive,-218
34,Eda,1549
34,Market,-132
34,Taxi,109
34,Taxi,-8
34,Eda,1554
34,Market,185
34,Market,796
34,Drive,1923
34,Drive,754
34,Drive,219
34,Eda,572
34,Drive,744
34,Taxi,-356
34,Lavka,-833
34,Lavka,-883
34,Drive,-2994
34,Market,74
34,Market,-677
34,Eda,-2253
34,Taxi,-276
34,Lavka,-779
34,Taxi,994
34,Market,-606
34,Drive,379
34,Taxi,1159
34,Lavka,-959
35,Lavka,1592
35,Taxi,-1049
35,Lavka,-356
35,Drive,-187
35,Taxi,1349
35,Drive,-341
35,Eda,-1008
35,Eda,1069
35,Eda,896
35,Eda,420
35,Drive,-146
35,Drive,-80
35,Taxi,200
35,Drive,326
35,Market,-2556
35,Market,-129
36,Taxi,399
36,Lavka,-399
36,Lavka,684
36,Market,-198
36,Drive,1867
36,Taxi,1675
36,Market,-2275
36,Drive,944
36,Market,-755
36,Market,576
36,Taxi,1120
36,Eda,-2823
36,Market,2058
36,Lavka,1684
36,Drive,-2355
36,Drive,-307
36,Market,-527
36,Eda,-96
36,Market,719
36,Eda,-702
36,Drive,308
36,Lavka,2745
36,Taxi,-1453
36,Lavka,-693
36,Eda,-738
36,Drive,-1158
36,Market,-300
36,Drive,1480
36,Eda,-1480
36,Drive,1387
36,Lavka,1478
36,Lavka,-456
36,Eda,553
36,Lavka,912
36,Taxi,-333
36,Lavka,-126
36,Lavka,871
36,Taxi,1179
36,Market,182
36,Taxi,3682
36,Market,-121
36,Drive,1132
36,Market,-1041
36,Taxi,-85
36,Market,-1580
36,Lavka,145
36,Market,2533
36,Market,23
36,Eda,369
36,Lavka,101
36,Eda,-3169
36,Drive,-232
36,Lavka,727
36,Taxi,-331
36,Market,-1763
36,Taxi,-234
36,Lavka,919
36,Eda,-800
36,Eda,688
36,Taxi,-314
36,Drive,-212
36,Market,33
36,Drive,1484
36,Eda,783
36,Eda,2395
36,Drive,-2174
36,Eda,-1357
36,Eda,1506
36,Eda,-465
36,Market,102
36,Taxi,-400
36,Taxi,552
36,Market,1729
36,Lavka,678
36,Drive,-726
36,Eda,-270
36,Taxi,574
36,Lavka,1428
36,Drive,3984
36,Market,-1252
36,Lavka,134
37,Lavka,1218
37,Eda,1478
37,Drive,-2696
37,Market,172
37,Drive,-172
37,Eda,268
37,Taxi,141
37,Eda,682
37,Drive,-288
37,Eda,1152
37,Taxi,-346
37,Eda,-299
37,Taxi,-1176
37,Drive,1451
37,Market,-747
37,Taxi,99
37,Drive,1833
37,Drive,1228
37,Drive,1125
37,Lavka,2020
37,Drive,636
37,Eda,-1162
37,Market,101
37,Lavka,423
37,Drive,-1673
37,Eda,-492
37,Drive,1554
37,Eda,-288
37,Market,-2766
37,Lavka,211
37,Eda,200
37,Taxi,-284
37,Drive,-1145
37,Eda,-138
37,Eda,1239
37,Drive,291
37,Taxi,735
37,Eda,1498
37,Eda,194
37,Eda,207
37,Market,550
37,Drive,-1038
37,Lavka,337
37,Market,880
37,Drive,949
37,Lavka,-244
37,Lavka,-740
37,Taxi,683
37,Eda,-715
37,Eda,146
37,Taxi,-1194
37,Lavka,523
37,Eda,321
37,Drive,540
37,Taxi,202
37,Taxi,-1869
37,Drive,1048
37,Drive,257
37,Market,105
37,Market,-597
37,Taxi,3478
37,Market,432
37,Drive,-146
37,Market,542
37,Taxi,1422
37,Lavka,-585
37,Lavka,-1065
37,Market,953
37,Eda,-649
37,Lavka,991
37,Drive,1164
37,Market,1872
37,Drive,527
37,Eda,-332
37,Taxi,472
38,Lavka,1417
38,Taxi,-486
38,Lavka,2140
38,Market,-40
38,Eda,-168
38,Eda,406
38,Eda,843
38,Eda,-1548
38,Taxi,577
38,Eda,-1146
38,Taxi,4468
38,Eda,1369
38,Taxi,-392
38,Market,-1829
38,Drive,-495
38,Market,-2964
38,Eda,-402
38,Eda,-356
38,Taxi,1015
38,Drive,2409
38,Eda,211
38,Market,-157
38,Lavka,336
38,Lavka,-3038
38,Eda,873
38,Drive,698
38,Drive,-2664
38,Taxi,1376
38,Eda,4095
38,Market,743
38,Market,82
38,Eda,863
38,Drive,-2033
38,Market,700
38,Eda,-122
38,Market,-1279
38,Taxi,-1431
38,Lavka,-4071
38,Lavka,116
38,Eda,1752
38,Drive,-1422
38,Taxi,-150
38,Market,-296
38,Taxi,2460
38,Lavka,527
38,Drive,-195
38,Eda,2584
38,Taxi,-994
38,Taxi,2183
38,Eda,2224
38,Taxi,-167
38,Market,109
38,Drive,-3458
38,Eda,1010
38,Market,-127
38,Market,131
38,Lavka,-148
38,Market,-39
38,Drive,873
39,Eda,2439
39,Eda,-2439
39,Eda,34
39,Market,269
39,Lavka,-85
39,Market,-218
39,Market,686
39,Market,-686
40,Eda,1275
40,Market,271
40,Taxi,-289
40,Eda,765
40,Lavka,-28
40,Eda,-101
40,Drive,-35
40,Taxi,665
40,Market,-1884
40,Lavka,6013
40,Lavka,-709
40,Taxi,-234
40,Eda,-553
40,Lavka,567
40,Eda,1034
40,Lavka,-2233
40,Drive,258
40,Lavka,953
40,Eda,423
40,Market,21
40,Lavka,-162
40,Market,1114
40,Drive,139
40,Lavka,-177
40,Taxi,2823
40,Eda,2168
40,Eda,898
40,Taxi,-2772
40,Eda,896
40,Eda,-135
40,Taxi,-812
40,Drive,-1406
40,Eda,531
40,Market,-127
40,Eda,-605
40,Eda,2939
40,Eda,-438
40,Lavka,-820
40,Eda,-1319
40,Market,-1367
40,Taxi,469
40,Drive,405
40,Lavka,239
40,Taxi,651
40,Lavka,3140
40,Market,2753
40,Taxi,-71
40,Drive,577
40,Eda,616
40,Taxi,937
40,Market,-1608
40,Taxi,572
40,Drive,174
40,Eda,-2404
40,Market,-981
40,Eda,-293
40,Lavka,638
40,Lavka,-905
40,Lavka,650
40,Taxi,-1316
40,Eda,-2727
40,Drive,3039
40,Lavka,1733
40,Market,-719
40,Lavka,-385
40,Eda,-133
40,Drive,-128
41,Drive,449
41,Taxi,-449
41,Lavka,3273
41,Market,-1265
41,Drive,487
41,Taxi,634
41,Market,-1161
41,Drive,-94
41,Lavka,893
41,Lavka,-1375
41,Lavka,-270
41,Taxi,-1122
41,Market,1203
41,Taxi,204
41,Eda,-1407
41,Market,1091
41,Market,-447
41,Lavka,-644
41,Taxi,194
41,Drive,1916
41,Market,-234
41,Lavka,126
41,Lavka,443
42,Taxi,1223
42,Lavka,1597
42,Lavka,-2820
42,Lavka,60
42,Eda,-22
42,Market,616
42,Taxi,924
42,Drive,1928
42,Market,-1741
42,Lavka,160
42,Market,-192
42,Taxi,-83
42,Eda,389
42,Eda,1376
42,Taxi,2507
42,Eda,1829
42,Taxi,450
42,Lavka,-878
42,Drive,233
42,Market,-830
43,Eda,75
43,Taxi,-75
43,Lavka,694
43,Drive,2743
43,Market,-6
43,Market,-845
43,Taxi,14
43,Market,538
43,Market,2244
43,Taxi,-85
43,Lavka,-407
43,Lavka,-317
43,Taxi,-79
43,Market,363
43,Market,112
43,Drive,37
43,Drive,-1357
43,Drive,-31
43,Drive,302
43,Eda,275
43,Eda,-1196
43,Drive,-1404
43,Eda,1157
43,Drive,-67
43,Lavka,974
43,Taxi,-3659
43,Drive,87
43,Drive,1381
43,Eda,1513
43,Eda,1316
43,Drive,873
43,Drive,2336
43,Drive,129
43,Drive,-572
43,Market,1070
43,Market,-797
43,Drive,-1833
43,Taxi,1144
43,Market,515
43,Lavka,1497
43,Eda,324
43,Drive,23
43,Lavka,-2579
44,Drive,1756
44,Lavka,-210
44,Market,2943
44,Drive,-535
44,Lavka,215
44,Market,764
44,Market,-374
44,Market,-1679
44,Taxi,-709
44,Eda,2001
44,Market,-829
44,Eda,-1613
44,Eda,137
44,Lavka,1627
44,Lavka,439
44,Market,654
44,Eda,1900
44,Taxi,2491
44,Lavka,-430
44,Drive,253
44,Drive,853
44,Market,336
44,Eda,330
44,Taxi,-485
44,Taxi,-316
44,Market,3348
44,Eda,-1243
44,Lavka,-1808
44,Eda,123
44,Eda,505
44,Market,-65
44,Taxi,-1801
44,Lavka,3675
44,Lavka,-3534
44,Lavka,-3265
44,Eda,1361
44,Drive,557
44,Market,269
44,Taxi,-63
44,Eda,-2101
44,Market,-62
44,Eda,-72
44,Taxi,2460
44,Eda,17
44,Eda,-399
44,Drive,-554
44,Lavka,1939
44,Market,611
44,Drive,-1646
44,Lavka,1810
44,Taxi,196
44,Taxi,1531
44,Taxi,-82
44,Lavka,1051
44,Taxi,1547
44,Market,-314
44,Lavka,182
44,Lavka,-538
44,Taxi,-920
44,Market,-4102
44,Taxi,-373
44,Drive,-1189
45,Market,957
45,Taxi,-957
45,Market,1909
45,Market,-145
45,Lavka,-1298
45,Eda,1694
45,Eda,485
45,Drive,-1878
45,Eda,332
45,Market,-427
45,Market,6542
45,Drive,-1095
45,Eda,1250
45,Lavka,-1716
45,Lavka,272
45,Drive,224
45,Lavka,2846
45,Drive,2845
45,Market,473
45,Market,200
45,Lavka,-987
45,Drive,-1595
45,Market,568
45,Lavka,-2676
45,Drive,-1165
45,Market,110
45,Market,-1427
45,Eda,-3508
45,Eda,2887
45,Market,600
45,Taxi,176
45,Lavka,-1284
45,Taxi,2438
45,Drive,-1983
45,Taxi,100
45,Drive,686
45,Drive,-504
45,Lavka,199
45,Taxi,-53
45,Taxi,-702
45,Taxi,502
45,Drive,957
45,Drive,-1921
45,Drive,4163
45,Drive,-293
45,Taxi,-479
45,Lavka,206
45,Lavka,-613
45,Eda,1818
45,Market,32
45,Drive,-240
45,Market,812
45,Taxi,-3139
45,Market,-3918
45,Eda,-163
46,Drive,318
46,Lavka,-318
46,Eda,78
46,Eda,-78
46,Drive,41
46,Market,-41
46,Taxi,539
46,Drive,2159
46,Lavka,1671
46,Drive,795
46,Taxi,749
46,Taxi,465
46,Eda,317
46,Eda,-92
46,Lavka,2473
46,Lavka,2926
46,Lavka,773
46,Eda,-587
46,Drive,-1282
46,Eda,1639
46,Market,-338
47,Eda,916
47,Lavka,600
47,Market,-1490
47,Taxi,-26
47,Taxi,24
47,Lavka,-24
47,Market,1327
47,Lavka,657
47,Taxi,697
47,Market,-139
47,Eda,-553
47,Market,130
47,Lavka,-250
47,Eda,-1171
47,Eda,-698
47,Drive,274
47,Lavka,-273
47,Market,1753
47,Lavka,147
47,Market,-1901
47,Drive,2432
47,Lavka,-188
47,Drive,203
47,Market,489
47,Taxi,-13
47,Lavka,-1300
47,Eda,-1623
47,Market,942
47,Eda,2931
47,Taxi,1585
47,Eda,923
48,Taxi,98
48,Market,-98
48,Drive,1058
48,Taxi,611
48,Market,1452
48,Drive,247
48,Taxi,-217
48,Lavka,2942
48,Drive,-1406
48,Taxi,-1651
48,Market,3518
48,Market,-2684
48,Lavka,544
48,Taxi,1590
48,Market,986
48,Lavka,-582
48,Drive,587
48,Taxi,-28
48,Taxi,306
48,Taxi,1334
48,Lavka,1589
48,Eda,256
48,Market,-1011
48,Taxi,37
48,Drive,-865
49,Lavka,348
49,Lavka,-348
49,Eda,289
49,Market,-289
49,Market,789
49,Lavka,-526
49,Drive,-142
49,Market,-121
49,Market,346
49,Market,309
49,Drive,-595
49,Drive,-60
49,Taxi,3112
49,Drive,-1694
49,Lavka,-1418
49,Lavka,808
49,Lavka,1103
49,Market,1201
49,Market,211
49,Eda,1823
49,Eda,494
49,Market,-76
49,Lavka,60
49,Lavka,-2003
49,Drive,-935
49,Eda,285
49,Eda,1154
49,Taxi,433
49,Market,-1542
49,Drive,783
49,Taxi,-2655
49,Taxi,490
49,Taxi,-1176
49,Market,68
49,Market,-526
49,Taxi,944
49,Eda,-944
49,Market,2384
49,Market,163
49,Lavka,-181
49,Market,-658
49,Lavka,357
49,Lavka,408
49,Eda,-195
49,Eda,-2278
49,Taxi,49
49,Lavka,-49
49,Drive,2406
49,Market,56
49,Taxi,166
49,Eda,1157
49,Market,1425
49,Eda,-483
49,Market,676
49,Market,1843
49,Lavka,-3912
49,Lavka,135
49,Eda,-597
49,Market,624
49,Eda,1457
49,Taxi,1145
49,Lavka,609
49,Drive,488
49,Eda,-2664
49,Taxi,856
49,Drive,1108
49,Taxi,41
49,Eda,-2246
50,Lavka,239
50,Market,2869
50,Eda,912
50,Eda,-726
50,Drive,-1086
50,Lavka,-1088
50,Market,2499
50,Market,1290
50,Market,-133
50,Lavka,1225
50,Taxi,263
50,Eda,899
50,Market,1686
50,Drive,1686
50,Market,181
50,Eda,638
50,Market,344
50,Taxi,1090
50,Market,-2957
50,Eda,813
50,Eda,-32
50,Eda,269
50,Eda,-225
50,Eda,-759
50,Lavka,-507
50,Eda,-378
50,Eda,-347
50,Market,-331
50,Eda,133
50,Taxi,854
50,Lavka,927
50,Lavka,142
50,Drive,-369
50,Taxi,-982
50,Taxi,-210
50,Eda,-1295
50,Eda,-237
50,Lavka,-1096
50,Market,-3218
50,Eda,-2
50,Taxi,-380
50,Market,756
50,Drive,-1852
50,Drive,-1505
50,Eda,1041
50,Taxi,266
50,Lavka,-1225
50,Drive,-82
50,Eda,1828
50,Taxi,953
50,Drive,3858
50,Drive,232
50,Taxi,-1601
50,Lavka,-2046
50,Eda,-631
50,Eda,329
50,Eda,161
50,Taxi,-398
50,Lavka,52
51,Lavka,2288
51,Taxi,-1040
51,Market,-1248
51,Eda,1280
51,Eda,-1280
51,Taxi,1512
51,Market,-604
51,Market,-417
51,Eda,958
51,Drive,85
51,Market,16
51,Taxi,-1539
51,Taxi,1777
51,Eda,261
51,Market,-1599
51,Eda,-450
51,Drive,59
51,Taxi,516
51,Taxi,-291
51,Drive,299
51,Eda,-434
51,Lavka,795
51,Taxi,-944
51,Market,713
51,Taxi,171
51,Eda,-884
51,Eda,588
51,Lavka,-385
51,Lavka,2800
51,Lavka,188
52,Taxi,357
53,Drive,2807
53,Taxi,1125
53,Eda,303
53,Taxi,-1523
53,Market,-894
53,Eda,888
53,Drive,619
53,Market,1303
53,Lavka,69
53,Taxi,17
53,Drive,-1434
53,Lavka,-1344
53,Taxi,415
53,Lavka,-889
53,Lavka,433
53,Market,1402
53,Lavka,1918
53,Market,291
54,Lavka,820
54,Market,1038
54,Market,-846
54,Lavka,-142
54,Eda,784
54,Drive,-946
54,Taxi,2791
54,Taxi,370
54,Eda,-1266
54,Taxi,-658
54,Lavka,-82
54,Taxi,129
54,Market,1944
54,Eda,-1921
54,Taxi,3151
54,Drive,971
54,Market,954
54,Taxi,1474
54,Taxi,408
54,Eda,-769
54,Drive,-3691
54,Lavka,-491
54,Eda,3991
54,Taxi,1151
54,Eda,1480
54,Market,-1444
54,Eda,-335
54,Lavka,2220
54,Taxi,1916
54,Market,-1208
54,Drive,-104
54,Taxi,-450
54,Lavka,-507
54,Eda,355
54,Drive,1422
54,Eda,-197
54,Taxi,760
54,Eda,-168
54,Lavka,2979
54,Taxi,-30
54,Drive,39
54,Lavka,-1332
54,Taxi,-194
54,Drive,-52
54,Market,322
54,Market,1519
54,Eda,-105
54,Taxi,332
54,Drive,663
54,Eda,-226
54,Taxi,860
54,Taxi,-217
54,Eda,696
54,Taxi,-3019
54,Lavka,562
54,Market,2647
54,Taxi,2362
54,Taxi,-700
54,Market,-530
54,Lavka,3380
54,Lavka,262
54,Lavka,361
54,Drive,1313
54,Drive,791
54,Market,-935
54,Eda,-431
54,Lavka,514
54,Drive,2239
54,Eda,3923
54,Drive,-1635
54,Market,-1335
54,Taxi,-841
54,Drive,-508
54,Lavka,732
55,Eda,834
55,Drive,445
55,Taxi,1228
55,Lavka,1210
55,Lavka,45
55,Market,-61
55,Lavka,719
55,Market,249
55,Lavka,634
55,Drive,1029
55,Lavka,-194
55,Lavka,-46
55,Eda,1634
55,Drive,341
55,Drive,70
56,Market,446
56,Lavka,678
56,Taxi,461
56,Eda,853
56,Lavka,46
56,Taxi,932
56,Lavka,-1073
56,Eda,-735
56,Eda,-124
56,Lavka,2935
56,Lavka,587
56,Market,-491
56,Drive,501
56,Lavka,276
56,Drive,1244
56,Drive,-429
56,Lavka,1323
56,Market,-145
56,Taxi,1587
56,Drive,1327
56,Drive,-227
57,Market,1446
57,Lavka,-149
57,Drive,371
57,Lavka,1477
57,Drive,-1528
57,Taxi,-811
57,Drive,-333
57,Taxi,-473
57,Eda,585
57,Lavka,-585
57,Eda,2185
57,Market,566
57,Lavka,212
57,Eda,-2121
57,Drive,2382
57,Taxi,197
58,Eda,2925
58,Lavka,3252
58,Market,481
58,Drive,789
58,Eda,1946
58,Eda,-468
58,Taxi,-3700
58,Lavka,464
58,Taxi,-568
58,Lavka,-36
58,Market,-1113
58,Eda,-3049
58,Drive,-40
58,Eda,1515
58,Taxi,531
58,Eda,-533
58,Lavka,1066
58,Market,-176
58,Drive,-348
58,Market,-339
58,Eda,-989
58,Lavka,-1461
58,Taxi,-149
58,Market,2666
58,Eda,-787
58,Taxi,-1879
58,Lavka,1179
58,Eda,-1179
58,Lavka,2238
58,Eda,-2238
58,Eda,1110
58,Lavka,1483
58,Taxi,-772
58,Lavka,210
58,Taxi,969
58,Lavka,707
58,Market,1842
58,Drive,1090
58,Drive,524
58,Lavka,-1444
58,Lavka,217
58,Lavka,-2242
58,Lavka,1968
58,Lavka,-116
58,Eda,619
58,Taxi,-435
58,Drive,2922
58,Taxi,1292
59,Eda,1004
59,Market,-1004
59,Market,369
59,Drive,-369
59,Taxi,880
59,Eda,-611
59,Lavka,5623
59,Taxi,-865
59,Lavka,547
59,Lavka,-140
59,Market,2521
59,Market,197
59,Drive,499
59,Drive,-1883
59,Market,492
59,Taxi,-124
59,Lavka,-687
59,Taxi,-916
59,Taxi,1000
60,Taxi,1883
60,Market,379
60,Lavka,-886
61,Lavka,28
61,Eda,-28
61,Taxi,495
61,Drive,537
61,Market,217
61,Drive,-1249
61,Eda,160
61,Lavka,-160
61,Lavka,508
61,Lavka,2174
61,Lavka,749
61,Market,1579
61,Eda,991
61,Drive,1097
61,Taxi,-1184
61,Eda,1086
61,Drive,636
61,Eda,517
61,Eda,-433
61,Eda,1561
61,Taxi,464
61,Drive,-663
61,Lavka,676
61,Taxi,2887
61,Market,-719
61,Drive,-2608
61,Taxi,-128
61,Eda,1119
61,Market,957
61,Drive,-1581
61,Drive,21
61,Lavka,-386
61,Lavka,834
61,Taxi,57
61,Eda,2068
61,Market,-1003
61,Eda,1121
61,Drive,-3839
61,Drive,-747
61,Market,-173
61,Taxi,664
61,Eda,-971
61,Market,149
61,Market,-1155
61,Drive,1017
61,Taxi,107
61,Eda,-753
61,Eda,-272
61,Drive,-345
61,Lavka,-399
61,Market,-5
61,Market,2980
61,Taxi,185
61,Taxi,-374
61,Eda,639
61,Drive,701
61,Lavka,-900
62,Eda,354
62,Lavka,-354
62,Taxi,1564
62,Eda,-230
62,Drive,229
62,Market,-396
62,Eda,-468
62,Market,-699
62,Drive,185
62,Taxi,168
62,Lavka,-353
62,Eda,1602
62,Taxi,164
62,Drive,2480
62,Taxi,-325
62,Drive,139
62,Taxi,596
62,Taxi,-72
62,Drive,-1805
62,Taxi,-602
62,Drive,-463
62,Lavka,-79
62,Lavka,488
62,Taxi,276
62,Lavka,308
62,Drive,-494
63,Eda,1212
63,Market,-1203
63,Market,1071
63,Market,932
63,Drive,1913
63,Taxi,-3225
63,Taxi,2
63,Eda,-272
63,Lavka,291
63,Eda,95
63,Market,-809
63,Market,489
63,Lavka,-496
63,Taxi,103
63,Drive,-103
63,Drive,578
63,Market,1134
63,Lavka,920
63,Taxi,1494
63,Eda,578
63,Drive,-390
63,Drive,129
63,Taxi,140
63,Drive,-601
63,Drive,87
63,Market,-1413
63,Eda,109
63,Eda,-66
63,Lavka,-396
63,Market,31
63,Lavka,963
63,Lavka,347
63,Lavka,-426
63,Taxi,279
63,Taxi,-333
63,Drive,630
63,Market,-348
64,Taxi,1202
64,Taxi,-1202
64,Drive,752
64,Eda,1449
64,Drive,-410
64,Market,845
64,Lavka,-133
64,Eda,-766
64,Taxi,1140
64,Lavka,-444
64,Drive,-530
64,Market,1296
64,Taxi,-135
64,Lavka,-417
64,Taxi,561
64,Drive,-2993
64,Eda,1343
64,Eda,162
64,Market,2134
64,Drive,-81
64,Market,-2688
64,Drive,-1085
64,Market,906
64,Lavka,-487
64,Market,956
64,Taxi,-818
64,Eda,575
64,Lavka,-205
64,Eda,-115
64,Taxi,-101
64,Lavka,608
64,Lavka,-1319
64,Drive,17
64,Lavka,872
64,Taxi,-181
64,Market,-708
64,Taxi,419
64,Drive,-419
64,Drive,594
64,Eda,1664
64,Eda,3036
64,Taxi,-2069
64,Eda,700
64,Eda,1195
64,Taxi,621
64,Drive,530
64,Market,1026
64,Market,713
64,Taxi,-278
64,Taxi,-1053
64,Market,3380
64,Taxi,-2091
64,Eda,-1315
64,Lavka,-1262
64,Market,308
64,Drive,-75
64,Market,2959
64,Eda,333
64,Drive,2593
64,Taxi,328
64,Market,2222
64,Drive,141
64,Taxi,-269
64,Eda,-629
64,Drive,-1303
64,Drive,-199
64,Taxi,1018
64,Drive,59
64,Eda,-730
64,Drive,-21
64,Taxi,-126
64,Market,-478
64,Market,-1379
64,Drive,-304
64,Lavka,2100
64,Market,-1696
64,Drive,32
64,Lavka,-1211
64,Market,758
64,Eda,1006
64,Drive,2331
64,Drive,-1309
64,Market,2546
64,Drive,-119
64,Drive,-1065
64,Eda,174
64,Lavka,-404
64,Market,-439
64,Drive,-5
64,Market,418
64,Market,-826
64,Lavka,4100
64,Drive,119
64,Market,-916
64,Market,59
64,Eda,-451
64,Lavka,-922
64,Eda,-1611
65,Drive,2041
65,Lavka,-783
65,Eda,-792
65,Eda,921
65,Taxi,555
65,Taxi,-454
65,Drive,1333
65,Eda,-1190
65,Lavka,-326
65,Market,-1099
66,Market,365
66,Market,-365
66,Eda,330
66,Market,-20
66,Drive,1001
66,Lavka,-377
66,Drive,-934
66,Taxi,1033
66,Eda,2541
66,Eda,-7
66,Drive,-875
66,Taxi,-1751
66,Market,-941
66,Taxi,370
66,Taxi,322
66,Drive,650
67,Taxi,690
67,Lavka,-690
67,Taxi,4445
67,Lavka,150
67,Lavka,-376
67,Taxi,-787
67,Market,364
67,Taxi,300
67,Market,-1139
67,Taxi,-2491
67,Drive,201
67,Lavka,-667
67,Lavka,16
67,Lavka,1997
67,Lavka,60
67,Taxi,613
67,Market,664
67,Eda,158
67,Market,-1915
67,Drive,-1593
67,Market,884
67,Lavka,1223
67,Eda,494
67,Drive,1827
67,Taxi,-198
67,Lavka,275
67,Drive,-934
67,Drive,-596
67,Eda,1845
67,Lavka,1752
67,Lavka,-505
67,Taxi,482
67,Lavka,-1171
67,Drive,-115
67,Market,-2549
67,Market,-544
67,Lavka,1771
67,Lavka,138
67,Market,-1343
67,Taxi,-1975
67,Taxi,-761
67,Drive,47
67,Drive,1770
67,Market,291
67,Drive,943
67,Eda,1076
67,Eda,-399
67,Market,768
67,Market,-527
67,Taxi,-15
67,Eda,917
67,Market,-649
67,Market,-3066
67,Eda,621
67,Lavka,-45
67,Lavka,-1732
67,Drive,76
67,Taxi,171
67,Lavka,-247
67,Drive,1267
67,Eda,-562
67,Drive,1498
67,Drive,391
67,Eda,-82
67,Market,-2512
67,Market,761
67,Market,-208
67,Eda,-95
67,Eda,520
67,Drive,-878
67,Lavka,-100
67,Lavka,38
67,Eda,-38
67,Taxi,320
67,Eda,2013
67,Lavka,-235
67,Lavka,1419
67,Taxi,803
67,Drive,-2155
67,Drive,-207
67,Market,1838
67,Lavka,-459
67,Lavka,307
67,Eda,924
